3976,0,0,0.052586023,0,0.044658445,0,0.551280081,0.160521284,0,0,0.177145809,0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,multifunctional roles of leader protein of foot-and-mouth disease viruses in suppressing host antiviral responses,ad79f4149f66651ceee0f251347fc5093294f68d.json,-24.232882,-13.680553,,Vet Res,10/28/2015,"Liu, Yingqi; Zhu, Zixiang; Zhang, Miaotao; Zheng, Haixue",4404,1
3978,0,0.112422116,0,0.07540831,0.49588576,0,0.087100893,0,0.080136023,0.145021364,0,0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,purification and characterisation of immunoglobulins from the australian black flying fox (pteropus alecto) using anti-fab affinity chromatography reveals the low abundance of iga,bcd9208e1cff6a9d5e3af17745299ceea1479529.json,-6.3928003,5.327073,"206,935,841,355",PLoS One,1/7/2013,"Wynne, James W.; Di Rubbo, Antonio; Shiell, Brian J.; Beddome, Gary; Cowled, Christopher; Peck, Grantley R.; Huang, Jing; Grimley, Samantha L.; Baker, Michelle L.; Michalski, Wojtek P.","71,414,862,473",3
3979,0.201564595,0,0.750240028,0,0,0,0,0,0,0.026022527,0,0.019174105,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,one health concept for strengthening public health surveillance and response through field epidemiology and laboratory training in ghana,84db97911a7abce47876c5732ac570d78f253aaa.json,29.391146,-0.36353648,,Pan Afr Med J,12/14/2011,"Wurapa, Frederick; Afari, Ebenezer; Ohuabunwo, Chima; Sackey, Samuel; Clerk, Christine; Kwadje, Simon; Yebuah, Nathaniel; Amankwa, Joseph; Amofah, George; Appiah-Denkyira, Ebenezer","283,331,824,297",3
3980,0.010859187,0.047460485,0.041671377,0.021218287,0.739112973,0,0,0.102950774,0.021771103,0.013262533,0,0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,rapid generation of human-like neutralizing monoclonal antibodies in urgent preparedness for influenza pandemics and virulent infectious diseases,6fb874a7dee1d36545f8ea3c9714b288dca736e4.json,-4.1764846,8.779777,1631,PLoS One,6/18/2013,"Meng, Weixu; Pan, Weiqi; Zhang, Anna J. X.; Li, Zhengfeng; Wei, Guowei; Feng, Liqiang; Dong, Zhenyuan; Li, Chufang; Hu, Xiangjing; Sun, Caijun; Luo, Qinfang; Yuen, Kwok-Yung; Zhong, Nanshan; Chen, Ling","1,167,366,739,954,370",4
3984,0.340703487,0,0,0.133718058,0,0,0.022286085,0.021020707,0,0.046665408,0,0.432237893,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,clinical features and factors associated with outcomes of patients infected with a novel influenza a (h7n9) virus: a preliminary study,062a18fe6bcaad19bd60d8b47d3287079a915545.json,7.1695933,23.366446,,PLoS One,9/17/2013,"Chen, Xiaorong; Yang, Zongguo; Lu, Yunfei; Xu, Qingnian; Wang, Qiang; Chen, Liang","118,012,184,373",3
3985,0.042502452,0,0,0.396911383,0.106796429,0,0.070349395,0,0.123601481,0.176739648,0.025253216,0.053696103,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,combination effects of ribavirin and interferons on severe fever with thrombocytopenia syndrome virus infection,643ce1300f0c4056a709e1b13269a51924960a3a.json,-13.646619,6.4903407,2438,Virol J,11/2/2015,"Shimojima, Masayuki; Fukushi, Shuetsu; Tani, Hideki; Taniguchi, Satoshi; Fukuma, Aiko; Saijo, Masayuki",1898,1
3987,0.577527583,0,0.286967307,0,0,0.038889784,0,0,0.019244628,0.019850357,0,0.048070338,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,intentions to perform non-pharmaceutical protective behaviors during influenza outbreaks in sweden: a cross-sectional study following a mass vaccination campaign,6ec1c2c2244a8d8f5959fad54ba3b7923e72e971.json,21.036512,17.389032,,PLoS One,3/7/2014,"Timpka, Toomas; Spreco, Armin; Gursky, Elin; Eriksson, Olle; Dahlström, Örjan; Strömgren, Magnus; Ekberg, Joakim; Pilemalm, Sofie; Karlsson, David; Hinkula, Jorma; Holm, Einar",3055,1
3988,0.531697869,0,0.330251366,0,0,0,0,0,0.130120754,0,0,0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,mental health status of people isolated due to middle east respiratory syndrome,344057fa7bef9619bf39e1d681ab054048949e75.json,20.43707,16.58013,,Epidemiol Health,11/5/2016,"Jeong, Hyunsuk; Yim, Hyeon Woo; Song, Yeong-Jun; Ki, Moran; Min, Jung-Ah; Cho, Juhee; Chae, Jeong-Ho",4713,1
3989,0.035227202,0.062574394,0,0,0,0.293431342,0,0,0.078493118,0,0,0.52393043,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,co-circulation of four human coronaviruses (hcovs) in queensland children with acute respiratory tract illnesses in 2004,71fd4bd89b7dc7a87a4cc7bdcb25be3e444becc4.json,-3.3148897,21.56539,1893,Viruses,4/23/2012,"Mackay, Ian M.; Arden, Katherine E.; Speicher, David J.; O’Neil, Nicholas T.; McErlean, Peter K.; Greer, Ristan M.; Nissen, Michael D.; Sloots, Theo P.","1,455,385,343,614,400",4
3991,0.086550593,0.022517595,0.690976799,0.028346237,0,0,0,0,0.142017722,0.026771002,0,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,quantifying the seasonal drivers of transmission for lassa fever in nigeria,af678e8cd31d74cdb2d690addc19d59dca331f2b.json,23.473366,-1.8179905,"450,318,001,034",Philos Trans R Soc Lond B Biol Sci,6/24/2019,"Akhmetzhanov, Andrei R.; Asai, Yusuke; Nishiura, Hiroshi",762,1
3994,0.111852884,0.060340803,0,0,0,0,0.199638039,0,0,0.606138527,0,0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,autophagic effects of chaihu (dried roots of bupleurum chinense dc or bupleurum scorzoneraefolium wild),9fc349caa11e13a92c959d5f8b1669f4b425e2d2.json,8.934046,-19.338541,,Chin Med,9/11/2014,"Law, Betty Yuen-Kwan; Mo, Jing-Fang; Wong, Vincent Kam-Wai","30,863,627",2
3997,0,0.115241885,0.187596679,0,0.044675328,0,0,0,0,0,0,0.633429348,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,prevalence of common respiratory viral infections and identification of adenovirus in hospitalized adults in harbin,cb495813627c5daa898a901ef2c076fe8469ea66.json,0.4194292,24.354958,"349,731,912,340",Front Microbiol,11/27/2018,"Wang, Yingchen; Dong, Tuo; Qi, Guiyun; Qu, Lixin; Liang, Wei; Qi, Binbin; Zhang, Zhe; Shang, Lei; Gao, Hong; Du, Xiqiao; Lu, Bing; Guo, Yan; Liu, Zhenwei; Yu, Huisong; Cui, Qi; Wang, Xiaocen; Li, Ye; Guo, Weiyuan; Qu, Zhangyi",2525,1
4000,0,0,0,0.52159816,0.026014073,0.018895561,0,0,0.167182028,0.105240561,0.156033292,0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,bat airway epithelial cells: a novel tool for the study of zoonotic viruses,cee3dd6c1927b863e94e9493295d99213401f158.json,-20.721437,4.868052,"358,431,120,694,072",PLoS One,1/13/2014,"Eckerle, Isabella; Ehlen, Lukas; Kallies, René; Wollny, Robert; Corman, Victor M.; Cottontail, Veronika M.; Tschapka, Marco; Oppong, Samuel; Drosten, Christian; Müller, Marcel A.","473,486,725,276,434,000,000",6
4004,0.051995769,0.575913966,0,0,0.056673151,0.257901698,0,0,0,0,0,0.05140584,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,molecular epidemiology of canine parvovirus type 2 in vietnam from,b4d5ebb1c574e7ecf75864238a2bedcac860b5bb.json,7.6943536,-3.1709263,3881,Virol J,4/27/2019,"Hoang, Minh; Lin, Wei-Hao; Le, Van Phan; Nga, Bui Thi To; Chiou, Ming-Tang; Lin, Chao-Nan",3544,1
4007,0,0.102606684,0,0,0.154141843,0.196676448,0,0.122673579,0,0.400438011,0,0.020361055,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,serodiagnosis of echinococcus spp. infection: explorative selection of diagnostic antigens by peptide microarray,08174b668145c88e0e719dac2a03b30fb68f5de5.json,-1.0072789,-6.1151986,,PLoS Negl Trop Dis,8/3/2010,"List, Claudia; Qi, Weihong; Maag, Eva; Gottstein, Bruno; Müller, Norbert; Felger, Ingrid",1148,1
4008,0,0.364919186,0,0,0,0,0,0.073667131,0,0,0.543525338,0.011473044,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,discovery of a small arterivirus gene that overlaps the gp5 coding sequence and is important for virus production,b5e8c704bc997577cfb950adffa06c7019aacf4a.json,-0.08519816,-27.854897,1969,J Gen Virol,5/27/2011,"Firth, Andrew E.; Zevenhoven-Dobbe, Jessika C.; Wills, Norma M.; Go, Yun Young; Balasuriya, Udeni B. R.; Atkins, John F.; Snijder, Eric J.; Posthuma, Clara C.","456,771,459,147,122,000,000,000,000,000,000,000,000,000,000,000,000,000,000",15
4011,0,0,0.637635171,0,0,0.023194067,0,0.012234537,0.020851878,0.088447042,0.211937264,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,"factors responsible for the emergence of arboviruses; strategies, challenges and limitations for their control",1951545d70e8568083cde219d2583c1aae0c4061.json,23.662804,0.2261638,1541,Emerg Microbes Infect,3/25/2015,"Liang, Guodong; Gao, Xiaoyan; Gould, Ernest A","26,172,617",2
4012,0,0.213528529,0.215156004,0,0,0,0,0,0.378262788,0,0.062436447,0.122946501,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,investigation of a potential zoonotic transmission of orthoreovirus associated with acute influenza-like illness in an adult patient,eafa4d1bd1e62bf88d6d2813002cfe6c33be8b95.json,13.327295,2.1257539,"13,793,068",PLoS One,10/13/2011,"Chua, Kaw Bing; Voon, Kenny; Yu, Meng; Keniscope, Canady; Abdul Rasid, Kasri; Wang, Lin-Fa","229,266,424,477,142,000,000,000,000,000,000,000",10
4013,0.64940244,0,0.14226605,0,0,0,0,0,0,0.043833949,0,0.16081354,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,patient and health system delays before registration among migrant patients with tuberculosis who were transferred out in china,407efcba93e1b021b6556011cf2f9997ee108a8f.json,15.635501,20.814878,,BMC Health Serv Res,10/19/2018,"Li, Tao; Zhang, Hui; Shewade, Hemant Deepak; Soe, Kyaw Thu; Wang, Lixia; Du, Xin",3383,1
4014,0,0,0.031264614,0.167772949,0.174832746,0.104646318,0.14855206,0.123723552,0.246722832,0,0,0,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,antibody-dependent infection of human macrophages by severe acute respiratory syndrome coronavirus,4930fc9d9e3cb5bea0a97320187aca766f07493d.json,-7.2757955,-6.9461145,4429,Virol J,5/6/2014,"Yip, Ming Shum; Leung, Nancy Hiu Lan; Cheung, Chung Yan; Li, Ping Hung; Lee, Horace Hok Yeung; Daëron, Marc; Peiris, Joseph Sriyal Malik; Bruzzone, Roberto; Jaume, Martial","600,236,929,473,772",4
4015,0,0,0,0.257760465,0.249580339,0.182201415,0.082598768,0,0,0.05487537,0.168710768,0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,in vitro inhibition of transmissible gastroenteritis coronavirus replication in swine testicular cells by short hairpin rnas targeting the orf 7 gene,f9c39fa24056184c67ec47da4da93ba583c36e84.json,-10.612015,3.179665,1074,Virol J,8/28/2012,"He, Lei; Zhang, Yan-ming; Dong, Ling-juan; Cheng, Min; Wang, Jing; Tang, Qing-hai; Wang, Gang",2720,1
4016,0.035096221,0.12576203,0.042578239,0.145880967,0.429020762,0.217833266,0,0,0,0,0,0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,isolation and characterization of porcine epidemic diarrhea virus associated with the 2014 disease outbreak in mexico: case report,1dfc1d885254d7df5f71844b7de87fb6c9539662.json,-1.0286582,5.7204304,"3,822,370,640,313,260",BMC Vet Res,6/29/2016,"Trujillo-Ortega, María Elena; Beltrán-Figueroa, Rolando; García-Hernández, Montserrat Elemi; Juárez-Ramírez, Mireya; Sotomayor-González, Alicia; Hernández-Villegas, Erika N.; Becerra-Hernández, José F.; Sarmiento-Silva, Rosa Elena","122,415,112,237,255,000,000,000",6
4019,0,0,0.094330147,0,0,0,0.200289682,0,0,0,0.694298148,0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,viral interference and persistence in mosquito-borne flaviviruses,8806dfedc1367125f90ab8479b99ae5a50438c1a.json,-5.8562346,-28.899399,3053,J Immunol Res,10/25/2015,"Salas-Benito, Juan Santiago; De Nova-Ocampo, Mónica","1,774,242",2
4021,0.403030813,0,0.52222687,0,0.062005777,0,0,0,0,0,0,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,early assessment of anxiety and behavioral response to novel swine-origin influenza a(h1n1),076d18c2ee294256a400299b5c4631aac187d47a.json,26.146818,9.919891,,PLoS One,12/3/2009,"Jones, James Holland; Salathé, Marcel","3,881,789,245,533,660,000",5
4022,0,0,0.018606752,0.03787943,0.30063048,0,0,0.15667814,0.401142806,0.073041677,0,0,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,a novel bacterium-like particle vaccine displaying the mers-cov receptor-binding domain induces specific mucosal and systemic immune responses in mice,89fc23ed55ad474b4b4056c0a3dadd315573f57e.json,-6.13195,-6.5328298,"3374,33,2326,2719,4116",Viruses,8/29/2019,"Li, Entao; Chi, Hang; Huang, Pei; Yan, Feihu; Zhang, Ying; Liu, Chuanyu; Wang, Zhenshan; Li, Guohua; Zhang, Shengnan; Mo, Ruo; Jin, Hongli; Wang, Hualei; Feng, Na; Wang, Jianzhong; Bi, Yuhai; Wang, Tiecheng; Sun, Weiyang; Gao, Yuwei; Zhao, Yongkun; Yang, Songtao; Xia, Xianzhu","34,264,454",2
4023,0,0.050977718,0,0.207220197,0.107652172,0,0.469651371,0,0,0,0.160298169,0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,porcine reproductive and respiratory syndrome virus nonstructural protein 2 contributes to nf-?b activation,c0f496f49f4b2dea73cf8c184ff21275bf706908.json,-22.762932,-9.299452,,Virol J,4/30/2012,"Fang, Ying; Fang, Liurong; Wang, Yang; Lei, Yingying; Luo, Rui; Wang, Dang; Chen, Huanchun; Xiao, Shaobo",1160,1
4025,0.158696145,0,0.801887453,0,0.029610826,0,0,0,0,0,0,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,how to make predictions about future infectious disease risks,95cff929be1b2765e78d6293e4722f404a814011.json,30.06124,-3.784867,,Philos Trans R Soc Lond B Biol Sci,7/12/2011,"Woolhouse, Mark","36,762,327,623,039",4
4026,0,0.330539227,0,0,0.052494917,0.047106214,0.067054778,0,0,0,0.014958455,0.483801514,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,rhinovirus genome variation during chronic upper and lower respiratory tract infections,7835feab0d31096fada1a14d10d67acc080a7d82.json,-1.7938402,18.685312,"11,242,898",PLoS One,6/21/2011,"Tapparel, Caroline; Cordey, Samuel; Junier, Thomas; Farinelli, Laurent; Van Belle, Sandra; Soccal, Paola M.; Aubert, John-David; Zdobnov, Evgeny; Kaiser, Laurent","15,449,522,783,491,300,000,000,000",7
4028,0.022135619,0.05917659,0,0,0,0.228727043,0,0,0,0,0,0.677279472,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,quantification of human bocavirus in lower respiratory tract infections in china,3e8d47918fb2187af3e556eaf1d5e343f42b0c06.json,-3.8787544,22.938044,,Infect Agent Cancer,1/31/2007,"Lin, Feng; Zeng, Aiping; Yang, Ningmin; Lin, Haiyan; Yang, En; Wang, Shengqi; Pintel, David; Qiu, Jianming","4,452,930",2
4029,0,0,0,0.132525057,0,0,0,0.221544251,0,0.625471711,0,0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,first discovery and stucture-activity relationship study of phenanthroquinolizidines as novel antiviral agents against tobacco mosaic virus (tmv),a4ffcadecc4b60c30df8f699c480724523272e62.json,7.4083366,-23.391216,,PLoS One,12/28/2012,"Wang, Ziwen; Feng, Anzheng; Cui, Mingbo; Liu, Yuxiu; Wang, Lizhong; Wang, Qingmin",344,1
4030,0,0.436338276,0,0,0.072548315,0,0.098377794,0.023232883,0.110056959,0,0.252603918,0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,genome-wide analysis of codon usage bias in bovine coronavirus,62bd8c44c827603bc80a41b75fa8ba219969d48a.json,6.64322,-11.478885,3845,Virol J,6/17/2017,"Castells, Matías; Victoria, Matías; Colina, Rodney; Musto, Héctor; Cristina, Juan",2564,1
4031,0,0.184284985,0.046112347,0.057318669,0.523573518,0,0,0,0,0,0.180789247,0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,genome sequences of porcine epidemic diarrhea virus: in vivo and in vitro phenotypes,f6d6d7efc1686a7d219ecfc55f9a48ce72d4fb00.json,-6.6756573,3.833984,4175,Genome Announc,6/12/2014,"Lawrence, Paulraj K.; Bumgardner, Eric; Bey, Russell F.; Stine, Douglas; Bumgarner, Roger E.","194,251,132,784,016",4
4036,0,0,0.80372107,0,0,0,0,0,0,0.178668588,0,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,correcting the actual reproduction number: a simple method to estimate r 0 from early epidemic growth data,e4d6c7b63c33ac798572f0e53ab6b53a2f71b452.json,25.519371,-9.589627,"4,381,708",Int J Environ Res Public Health,1/21/2010,"Nishiura, Hiroshi","63,535,204,039",3
4037,0,0,0,0.326738596,0,0,0,0.224154711,0,0.045215942,0.398302972,0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,dengue virus infection perturbs lipid homeostasis in infected mosquito cells,5fa62370245d4ad73220d6f42f8cb66064627aaa.json,-13.924118,-8.882022,"22,972,861",PLoS Pathog,3/22/2012,"Perera, Rushika; Riley, Catherine; Isaac, Giorgis; Hopf-Jannasch, Amber S.; Moore, Ronald J.; Weitz, Karl W.; Pasa-Tolic, Ljiljana; Metz, Thomas O.; Adamec, Jiri; Kuhn, Richard J.","5,177,101,181,121,210,000,000,000,000,000,000",9
4038,0.019216744,0.483740717,0.103464969,0,0,0.162006363,0,0,0.22535035,0,0,0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,high prevalence and putative lineage maintenance of avian coronaviruses in scandinavian waterfowl,1b482a5e57ac1d83844e7204c907109483603516.json,9.960832,-1.9456844,"13,894,067",PLoS One,3/3/2016,"Wille, Michelle; Muradrasoli, Shaman; Nilsson, Anna; Järhult, Josef D.","9,451,396,291,230,740,000",5
4043,0,0,0.22879751,0,0.389605403,0,0,0,0.036756136,0.255213559,0.08540763,0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,development of a broadly accessible venezuelan equine encephalitis virus replicon particle vaccine platform,e142106dccc14c30910e705e1159d340c6a97832.json,-1.8136758,0.042817738,"32,184,612",J Virol,5/14/2018,"Agnihothram, Sudhakar; Menachery, Vineet D.; Yount, Boyd L.; Lindesmith, Lisa C.; Scobey, Trevor; Whitmore, Alan; Schäfer, Alexandra; Heise, Mark T.; Baric, Ralph S.",2161,1
4045,0.023872074,0.030831493,0,0.085853331,0,0,0.30715856,0.324699014,0,0,0.220714599,0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,an unfolded protein-induced conformational switch activates mammalian ire1,79233a0dcabd313110b3256113778d814f7bc902.json,-20.39698,-15.51584,,No data,10/3/2017,"Karagöz, G Elif; Acosta-Alvear, Diego; Nguyen, Hieu T; Lee, Crystal P; Chu, Feixia; Walter, Peter",4638,1
4054,0,0.163913399,0,0.034696735,0,0.10473039,0,0.490984857,0,0,0.196653694,0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,the adrp domain from a virulent strain of infectious bronchitis virus is not sufficient to confer a pathogenic phenotype to the attenuated beaudette strain,863ffba681e73f1174a2949a281340f82ed241e7.json,-8.192469,-18.04396,"30,322,411,683",J Gen Virol,6/12/2018,"Keep, Sarah; Bickerton, Erica; Armesto, Maria; Britton, Paul",1396,1
4055,0.081879362,0,0.083183318,0,0.494923115,0.179439202,0,0,0,0,0,0.153136387,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,a seroepidemiologic study of reston ebolavirus in swine in the philippines,3fd791accf9347c1e74f871c73b7d19c534059ca.json,-2.2200625,5.043663,,BMC Vet Res,6/18/2012,"Sayama, Yusuke; Demetria, Catalino; Saito, Mariko; Azul, Rachel R; Taniguchi, Satoshi; Fukushi, Shuetsu; Yoshikawa, Tomoki; Iizuka, Itoe; Mizutani, Tetsuya; Kurane, Ichiro; Malbas, Fidelino F; Lupisan, Socorro; Catbagan, Davinio P; Animas, Samuel B; Morales, Rieldrin G; Lopez, Emelinda L; Dazo, Karen Rose C; Cruz, Magdalena S; Olveda, Remigio; Saijo, Masayuki; Oshitani, Hitoshi; Morikawa, Shigeru","164,828,703,737",3
4056,0,0,0.639890194,0.023159042,0,0,0,0.022523722,0,0.278252512,0,0.032335248,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,mapping infectious disease hospital surge threats to lessons learnt in singapore: a systems analysis and development of a framework to inform how to decide on planning and response strategies,2dcb2c53f12e45bb92c07e5b47d82dbe495bede9.json,21.632404,-9.884379,"11,872,989",BMC Health Serv Res,9/4/2017,"Singh, Shweta R.; Coker, Richard; Vrijhoef, Hubertus J-M; Leo, Yee Sin; Chow, Angela; Lim, Poh Lian; Tan, Qinghui; Chen, Mark I-Cheng; Hildon, Zoe Jane-Lara",3642,1
4058,0.163001537,0.13026388,0.524379611,0,0,0.022760058,0,0,0,0.14637588,0,0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,inferring pandemic growth rates from sequence data,72ddf8d0c71b8b1ece743904f2acd2c1a00984c4.json,21.523264,-3.6411781,,J R Soc Interface,8/7/2012,"de Silva, Eric; Ferguson, Neil M.; Fraser, Christophe",1985,1
4059,0,0.039992783,0,0.081295699,0.090849698,0,0.078028515,0.513760448,0.041404322,0.021560907,0.127245367,0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,characterizing the prrsv nsp2 deubiquitinase reveals dispensability of cis-activity for replication and a link of nsp2 to inflammation induction,356f0fd788357570d8316ea566c88002554745b0.json,-9.771965,-18.35148,"38,341,653,201,459",Viruses,9/26/2019,"Zhou, Shaochuan; Ge, Xinna; Kong, Can; Liu, Teng; Liu, Aijing; Gao, Peng; Song, Jiangwei; Zhou, Lei; Guo, Xin; Han, Jun; Yang, Hanchun",935,1
4063,0,0.704922915,0.03901713,0,0.01186521,0.140284672,0,0,0.045746144,0,0.05307173,0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,genetic characterization of the belgian nephropathogenic infectious bronchitis virus (nibv) reference strain b1648,b51c5f53980e0118362f26862e1243aac186a4ab.json,8.510832,-4.5804987,"18,901,184,303,239,300,000",Viruses,8/7/2015,"Reddy, Vishwanatha R.A.P.; Theuns, Sebastiaan; Roukaerts, Inge D.M.; Zeller, Mark; Matthijnssens, Jelle; Nauwynck, Hans J.","869,851,964,245,224,000,000",6
4065,0,0.078012779,0,0.035660379,0,0,0,0.023616336,0.010976781,0.110372029,0.738130093,0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,three-dimensional architecture and biogenesis of membrane structures associated with hepatitis c virus replication,8984416a285ced3a8855c5b4a473d02ab50e73d0.json,-4.2460513,-28.500427,"28,612,297",PLoS Pathog,12/6/2012,"Romero-Brey, Inés; Merz, Andreas; Chiramel, Abhilash; Lee, Ji-Young; Chlanda, Petr; Haselman, Uta; Santarella-Mellwig, Rachel; Habermann, Anja; Hoppe, Simone; Kallis, Stephanie; Walther, Paul; Antony, Claude; Krijnse-Locker, Jacomine; Bartenschlager, Ralf","727,189,511,021,123,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",26
4067,0.010939745,0.29618448,0.17073597,0,0,0.254975051,0,0,0.261604607,0,0,0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,prevalence and phylogeny of coronaviruses in wild birds from the bering strait area (beringia),e8392d9561be82ded77c6e5d75f321d752776424.json,9.272548,-0.3897534,,PLoS One,10/29/2010,"Muradrasoli, Shaman; Bálint, Ádám; Wahlgren, John; Waldenström, Jonas; Belák, Sándor; Blomberg, Jonas; Olsen, Björn","559,451,038,106,112,000,000,000,000,000,000,000,000,000,000",12
4070,0,0.418787688,0,0,0.265142947,0,0,0.047032539,0.16265431,0,0,0.099073388,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,phylogenetic investigation of enteric bovine coronavirus in ireland reveals partitioning between european and global strains,ec955d5ff9dc3bdb037e561ee890c4c18fdb4272.json,3.838142,-0.6345219,,Ir Vet J,12/30/2015,"Gunn, L.; Collins, P. J.; O’Connell, M. J.; O’Shea, H.","6,551,578",2
4071,0,0,0.310296834,0,0.132923841,0.233872548,0.201409057,0,0,0.045646749,0.031847876,0.040647574,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,comparative analysis of the intestinal bacterial and rna viral communities from sentinel birds placed on selected broiler chicken farms,21fd38266c7336a6ace6ca87ee9ac07a580cfdeb.json,9.109282,8.968276,,PLoS One,1/30/2015,"Day, J. Michael; Oakley, Brian B.; Seal, Bruce S.; Zsak, Laszlo","4,111,723",2
4072,0,0.49999854,0.060762513,0.111479372,0,0.105683342,0,0,0.157216221,0.060821127,0,0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,two novel parvoviruses in frugivorous new and old world bats,026c59766e222f22b416a6525ae3194a140b5faa.json,10.228924,-3.6554594,1868,PLoS One,12/27/2011,"Canuti, Marta; Eis-Huebinger, Anna Maria; Deijs, Martin; de Vries, Michel; Drexler, Jan Felix; Oppong, Samuel K.; Müller, Marcel A.; Klose, Stefan M.; Wellinghausen, Nele; Cottontail, Veronika M.; Kalko, Elisabeth K. V.; Drosten, Christian; van der Hoek, Lia","282,435,859,246,631,000,000,000,000,000,000,000,000,000,000,000,000,000,000",15
4073,0,0.123354077,0,0.105327636,0.052972022,0,0.391736627,0,0.017333757,0,0.299689531,0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,cellular microrna mir-181b inhibits replication of mink enteritis virus by repression of non-structural protein 1 translation,cf7837069ab6a12d5663c6f3c715b73fe53493a1.json,-20.13203,-11.223611,,PLoS One,12/11/2013,"Sun, Jia-zeng; Wang, Jigui; Yuan, Daoli; Wang, Shuang; Li, Zhili; Yi, Bao; Mao, Yaping; Hou, Qiang; Liu, Weiquan",1049,1
